ID,GC_Content
lcl|NC_002695.2_cds_NP_311279.1_3036,0.451
lcl|NC_002695.2_cds_NP_311280.1_3037,0.469
lcl|NC_002695.2_cds_NP_311281.1_3038,0.472
lcl|NC_002695.2_cds_NP_311282.1_3039,0.459
lcl|NC_002695.2_cds_NP_311283.1_3040,0.388
lcl|NC_002695.2_cds_NP_311284.1_3041,0.473
lcl|NC_002695.2_cds_NP_311285.2_3042,0.517
lcl|NC_002695.2_cds_NP_311286.1_3043,0.553
lcl|NC_002695.2_cds_NP_311287.1_3044,0.508
lcl|NC_002695.2_cds_NP_311288.1_3045,0.472
lcl|NC_002695.2_cds_NP_311289.1_3046,0.533
lcl|NC_002695.2_cds_NP_311290.1_3047,0.555
lcl|NC_002695.2_cds_NP_311291.1_3048,0.581
lcl|NC_002695.2_cds_NP_311292.1_3049,0.571
lcl|NC_002695.2_cds_NP_311293.1_3050,0.538
lcl|NC_002695.2_cds_NP_311294.1_3051,0.508
lcl|NC_002695.2_cds_NP_311295.1_3052,0.511
lcl|NC_002695.2_cds_NP_311296.1_3053,0.54
lcl|NC_002695.2_cds_NP_311297.1_3054,0.532
lcl|NC_002695.2_cds_NP_311298.1_3055,0.532
lcl|NC_002695.2_cds_NP_311299.1_3056,0.494
lcl|NC_002695.2_cds_NP_311300.1_3057,0.489
lcl|NC_002695.2_cds_NP_311301.3_3058,0.497
lcl|NC_002695.2_cds_NP_311302.2_3059,0.481
lcl|NC_002695.2_cds_NP_311303.3_3060,0.518
lcl|NC_002695.2_cds_NP_311304.1_3061,0.462
lcl|NC_002695.2_cds_NP_311305.1_3062,0.53
lcl|NC_002695.2_cds_NP_311306.1_3063,0.439
lcl|NC_002695.2_cds_NP_311309.1_3064,0.517
lcl|NC_002695.2_cds_YP_009502648.1_3065,0.516
lcl|NC_002695.2_cds_NP_311310.1_3066,0.543
lcl|NC_002695.2_cds_NP_311311.1_3067,0.554
lcl|NC_002695.2_cds_NP_311312.1_3068,0.497
lcl|NC_002695.2_cds_NP_311313.1_3069,0.502
lcl|NC_002695.2_cds_NP_311314.1_3070,0.504
lcl|NC_002695.2_cds_NP_311315.1_3071,0.495
lcl|NC_002695.2_cds_NP_311316.1_3072,0.473
lcl|NC_002695.2_cds_NP_311317.1_3073,0.52
lcl|NC_002695.2_cds_NP_311318.1_3074,0.471
lcl|NC_002695.2_cds_NP_311319.1_3075,0.558
lcl|NC_002695.2_cds_NP_311320.1_3076,0.58
lcl|NC_002695.2_cds_NP_311321.2_3077,0.561
lcl|NC_002695.2_cds_NP_311322.1_3078,0.552
lcl|NC_002695.2_cds_NP_311323.1_3079,0.535
lcl|NC_002695.2_cds_NP_311324.2_3080,0.549
lcl|NC_002695.2_cds_NP_311325.1_3081,0.515
lcl|NC_002695.2_cds_NP_311326.1_3082,0.54
lcl|NC_002695.2_cds_NP_311327.1_3083,0.563
lcl|NC_002695.2_cds_NP_311328.1_3084,0.52
lcl|NC_002695.2_cds_NP_311329.2_3085,0.56
lcl|NC_002695.2_cds_NP_311330.1_3086,0.505
lcl|NC_002695.2_cds_NP_311331.2_3087,0.529
lcl|NC_002695.2_cds_NP_311332.2_3088,0.526
lcl|NC_002695.2_cds_NP_311333.1_3089,0.505
lcl|NC_002695.2_cds_NP_311334.1_3090,0.546
lcl|NC_002695.2_cds_NP_311335.1_3091,0.532
lcl|NC_002695.2_cds_NP_311336.2_3092,0.575
lcl|NC_002695.2_cds_NP_311337.1_3093,0.558
lcl|NC_002695.2_cds_NP_311338.1_3094,0.565
lcl|NC_002695.2_cds_NP_311339.1_3095,0.557
lcl|NC_002695.2_cds_NP_311340.1_3096,0.59
lcl|NC_002695.2_cds_NP_311341.1_3097,0.553
lcl|NC_002695.2_cds_NP_311342.2_3098,0.588
lcl|NC_002695.2_cds_NP_311343.1_3099,0.585
lcl|NC_002695.2_cds_NP_311344.1_3100,0.572
lcl|NC_002695.2_cds_NP_311345.1_3101,0.535
lcl|NC_002695.2_cds_NP_311346.3_3102,0.574
lcl|NC_002695.2_cds_NP_311347.1_3103,0.581
lcl|NC_002695.2_cds_NP_311348.1_3104,0.577
lcl|NC_002695.2_cds_NP_311349.1_3105,0.551
lcl|NC_002695.2_cds_NP_311350.1_3106,0.512
lcl|NC_002695.2_cds_NP_311351.2_3107,0.509
lcl|NC_002695.2_cds_NP_311352.1_3108,0.543
lcl|NC_002695.2_cds_NP_311353.1_3109,0.504
lcl|NC_002695.2_cds_NP_311354.1_3110,0.545
lcl|NC_002695.2_cds_NP_311355.1_3111,0.551
lcl|NC_002695.2_cds_NP_311356.1_3112,0.483
lcl|NC_002695.2_cds_NP_311357.1_3113,0.557
lcl|NC_002695.2_cds_NP_311358.1_3114,0.517
lcl|NC_002695.2_cds_NP_311359.1_3115,0.542
lcl|NC_002695.2_cds_NP_311360.1_3116,0.471
lcl|NC_002695.2_cds_NP_311361.1_3117,0.532
lcl|NC_002695.2_cds_YP_009502649.1_3118,0.483
lcl|NC_002695.2_cds_NP_311362.2_3119,0.541
lcl|NC_002695.2_cds_NP_311363.1_3120,0.55
lcl|NC_002695.2_cds_NP_311364.1_3121,0.541
lcl|NC_002695.2_cds_NP_311365.1_3122,0.524
lcl|NC_002695.2_cds_NP_311366.2_3123,0.554
lcl|NC_002695.2_cds_NP_311367.1_3124,0.519
lcl|NC_002695.2_cds_NP_311368.2_3125,0.499
lcl|NC_002695.2_cds_NP_311369.1_3126,0.497
lcl|NC_002695.2_cds_NP_311370.2_3127,0.566
lcl|NC_002695.2_cds_NP_311371.1_3128,0.552
lcl|NC_002695.2_cds_NP_311372.2_3129,0.538
lcl|NC_002695.2_cds_NP_311373.1_3130,0.558
lcl|NC_002695.2_cds_NP_311374.1_3131,0.535
lcl|NC_002695.2_cds_NP_311375.2_3132,0.543
lcl|NC_002695.2_cds_NP_311376.1_3133,0.546
lcl|NC_002695.2_cds_NP_311377.1_3134,0.557
lcl|NC_002695.2_cds_NP_311378.1_3135,0.563
lcl|NC_002695.2_cds_NP_311379.2_3136,0.519
lcl|NC_002695.2_cds_NP_311380.2_3137,0.528
lcl|NC_002695.2_cds_NP_311381.1_3138,0.504
lcl|NC_002695.2_cds_NP_311382.1_3139,0.535
lcl|NC_002695.2_cds_NP_311383.1_3140,0.54
lcl|NC_002695.2_cds_NP_311384.1_3141,0.528
lcl|NC_002695.2_cds_NP_311385.1_3142,0.531
lcl|NC_002695.2_cds_NP_311386.1_3143,0.525
lcl|NC_002695.2_cds_NP_311387.2_3144,0.531
lcl|NC_002695.2_cds_NP_311388.1_3145,0.532
lcl|NC_002695.2_cds_NP_311389.1_3146,0.54
lcl|NC_002695.2_cds_NP_311390.1_3147,0.489
lcl|NC_002695.2_cds_NP_311391.1_3148,0.511
lcl|NC_002695.2_cds_NP_311392.1_3149,0.465
lcl|NC_002695.2_cds_NP_311393.2_3150,0.489
lcl|NC_002695.2_cds_NP_311394.2_3151,0.471
lcl|NC_002695.2_cds_NP_311395.1_3152,0.489
lcl|NC_002695.2_cds_NP_311396.1_3153,0.542
lcl|NC_002695.2_cds_NP_311397.1_3154,0.545
lcl|NC_002695.2_cds_NP_311398.1_3155,0.535
lcl|NC_002695.2_cds_NP_311399.1_3156,0.486
lcl|NC_002695.2_cds_NP_311400.2_3157,0.517
lcl|NC_002695.2_cds_NP_311401.1_3158,0.532
lcl|NC_002695.2_cds_NP_311402.1_3159,0.496
lcl|NC_002695.2_cds_NP_311403.1_3160,0.547
lcl|NC_002695.2_cds_NP_311404.1_3161,0.532
lcl|NC_002695.2_cds_NP_311405.1_3162,0.545
lcl|NC_002695.2_cds_NP_311406.1_3163,0.526
lcl|NC_002695.2_cds_NP_311407.1_3164,0.528
lcl|NC_002695.2_cds_NP_311408.1_3165,0.473
lcl|NC_002695.2_cds_NP_311409.1_3166,0.485
lcl|NC_002695.2_cds_NP_311410.1_3167,0.498
lcl|NC_002695.2_cds_NP_311411.1_3168,0.5
lcl|NC_002695.2_cds_NP_311412.1_3169,0.564
lcl|NC_002695.2_cds_NP_311413.1_3170,0.531
lcl|NC_002695.2_cds_NP_311414.2_3171,0.527
lcl|NC_002695.2_cds_NP_311415.2_3172,0.468
lcl|NC_002695.2_cds_NP_311416.2_3173,0.561
lcl|NC_002695.2_cds_NP_311417.1_3174,0.502
lcl|NC_002695.2_cds_NP_311418.1_3175,0.524
lcl|NC_002695.2_cds_NP_311419.1_3176,0.577
lcl|NC_002695.2_cds_NP_311420.1_3177,0.519
lcl|NC_002695.2_cds_NP_311421.1_3178,0.5
lcl|NC_002695.2_cds_NP_311422.1_3179,0.491
lcl|NC_002695.2_cds_NP_311423.2_3180,0.533
lcl|NC_002695.2_cds_NP_311424.1_3181,0.534
lcl|NC_002695.2_cds_NP_311425.1_3182,0.549
lcl|NC_002695.2_cds_NP_311426.1_3183,0.544
lcl|NC_002695.2_cds_NP_311427.2_3184,0.505
lcl|NC_002695.2_cds_NP_311428.2_3185,0.512
lcl|NC_002695.2_cds_NP_311429.1_3186,0.564
lcl|NC_002695.2_cds_NP_311430.1_3187,0.501
lcl|NC_002695.2_cds_NP_311431.1_3188,0.535
lcl|NC_002695.2_cds_NP_311432.1_3189,0.526
lcl|NC_002695.2_cds_NP_311433.1_3190,0.555
lcl|NC_002695.2_cds_NP_311434.1_3191,0.558
lcl|NC_002695.2_cds_NP_311435.1_3192,0.541
lcl|NC_002695.2_cds_NP_311436.2_3193,0.501
lcl|NC_002695.2_cds_NP_311437.1_3194,0.559
lcl|NC_002695.2_cds_NP_311439.1_3195,0.562
lcl|NC_002695.2_cds_NP_311440.1_3196,0.558
lcl|NC_002695.2_cds_NP_311441.1_3197,0.457
lcl|NC_002695.2_cds_NP_311442.2_3198,0.549
lcl|NC_002695.2_cds_NP_311443.2_3199,0.507
lcl|NC_002695.2_cds_NP_311444.1_3200,0.53
lcl|NC_002695.2_cds_NP_311445.1_3201,0.526
lcl|NC_002695.2_cds_NP_311446.1_3202,0.51
lcl|NC_002695.2_cds_NP_311447.1_3203,0.542
lcl|NC_002695.2_cds_NP_311448.1_3204,0.539
lcl|NC_002695.2_cds_NP_311449.2_3205,0.526
lcl|NC_002695.2_cds_NP_311450.1_3206,0.569
lcl|NC_002695.2_cds_NP_311451.2_3207,0.507
lcl|NC_002695.2_cds_NP_311452.2_3208,0.534
lcl|NC_002695.2_cds_NP_311453.2_3209,0.533
lcl|NC_002695.2_cds_NP_311454.2_3210,0.518
lcl|NC_002695.2_cds_NP_311455.1_3211,0.441
lcl|NC_002695.2_cds_NP_311456.1_3212,0.514
lcl|NC_002695.2_cds_NP_311457.1_3213,0.567
lcl|NC_002695.2_cds_NP_311458.1_3214,0.538
lcl|NC_002695.2_cds_NP_311459.1_3215,0.523
lcl|NC_002695.2_cds_NP_311460.1_3216,0.507
lcl|NC_002695.2_cds_NP_311461.1_3217,0.517
lcl|NC_002695.2_cds_NP_311462.1_3218,0.538
lcl|NC_002695.2_cds_NP_311463.1_3219,0.556
lcl|NC_002695.2_cds_NP_311464.1_3220,0.508
lcl|NC_002695.2_cds_NP_311465.1_3221,0.52
lcl|NC_002695.2_cds_NP_311466.1_3222,0.488
lcl|NC_002695.2_cds_NP_311467.1_3223,0.53
lcl|NC_002695.2_cds_NP_311468.2_3224,0.533
lcl|NC_002695.2_cds_NP_311469.1_3225,0.548
lcl|NC_002695.2_cds_NP_311470.2_3226,0.497
lcl|NC_002695.2_cds_NP_311471.1_3227,0.509
lcl|NC_002695.2_cds_NP_311472.1_3228,0.487
lcl|NC_002695.2_cds_NP_311473.2_3229,0.528
lcl|NC_002695.2_cds_NP_311474.1_3230,0.563
lcl|NC_002695.2_cds_NP_311475.1_3231,0.495
lcl|NC_002695.2_cds_NP_311476.2_3232,0.525
lcl|NC_002695.2_cds_NP_306183.1_3233,0.546
lcl|NC_002695.2_cds_NP_311479.2_3234,0.488
lcl|NC_002695.2_cds_NP_311480.1_3235,0.56
lcl|NC_002695.2_cds_NP_311481.1_3236,0.488
lcl|NC_002695.2_cds_NP_311482.1_3237,0.514
lcl|NC_002695.2_cds_NP_311483.1_3238,0.544
lcl|NC_002695.2_cds_NP_311484.1_3239,0.524
lcl|NC_002695.2_cds_NP_311485.1_3240,0.512
lcl|NC_002695.2_cds_NP_311487.1_3241,0.462
lcl|NC_002695.2_cds_NP_311488.1_3242,0.396
lcl|NC_002695.2_cds_NP_311489.1_3243,0.49
lcl|NC_002695.2_cds_NP_311490.1_3244,0.518
lcl|NC_002695.2_cds_NP_311491.1_3245,0.52
lcl|NC_002695.2_cds_NP_311492.3_3246,0.46
lcl|NC_002695.2_cds_NP_311493.1_3247,0.457
lcl|NC_002695.2_cds_NP_311494.1_3248,0.486
lcl|NC_002695.2_cds_NP_311495.1_3249,0.513
lcl|NC_002695.2_cds_NP_311496.1_3250,0.483
lcl|NC_002695.2_cds_NP_311497.1_3251,0.531
lcl|NC_002695.2_cds_NP_311498.3_3252,0.49
lcl|NC_002695.2_cds_NP_311499.1_3253,0.514
lcl|NC_002695.2_cds_NP_311500.1_3254,0.542
lcl|NC_002695.2_cds_NP_311501.3_3255,0.517
lcl|NC_002695.2_cds_NP_311502.2_3256,0.514
lcl|NC_002695.2_cds_NP_311503.1_3257,0.502
lcl|NC_002695.2_cds_NP_311504.1_3258,0.498
lcl|NC_002695.2_cds_NP_311505.1_3259,0.52
lcl|NC_002695.2_cds_NP_311506.2_3260,0.494
lcl|NC_002695.2_cds_NP_311507.2_3261,0.509
lcl|NC_002695.2_cds_NP_311508.2_3262,0.482
lcl|NC_002695.2_cds_NP_311509.1_3263,0.507
lcl|NC_002695.2_cds_NP_311510.1_3264,0.438
lcl|NC_002695.2_cds_NP_311512.1_3265,0.384
lcl|NC_002695.2_cds_NP_311513.1_3266,0.41
lcl|NC_002695.2_cds_NP_311514.1_3267,0.357
lcl|NC_002695.2_cds_NP_311516.2_3268,0.515
lcl|NC_002695.2_cds_NP_311517.1_3269,0.541
lcl|NC_002695.2_cds_NP_311518.2_3270,0.541
lcl|NC_002695.2_cds_NP_311520.1_3271,0.586
lcl|NC_002695.2_cds_NP_311521.1_3272,0.52
lcl|NC_002695.2_cds_NP_306228.1_3273,0.563
lcl|NC_002695.2_cds_NP_311523.1_3274,0.47
lcl|NC_002695.2_cds_NP_311524.1_3275,0.542
lcl|NC_002695.2_cds_NP_311525.1_3276,0.553
lcl|NC_002695.2_cds_NP_311526.1_3277,0.448
lcl|NC_002695.2_cds_NP_311527.3_3278,0.366
lcl|NC_002695.2_cds_NP_311528.1_3279,0.508
lcl|NC_002695.2_cds_NP_311529.1_3280,0.45
lcl|NC_002695.2_cds_NP_311530.1_3281,0.462
lcl|NC_002695.2_cds_NP_311531.1_3282,0.395
lcl|NC_002695.2_cds_NP_306238.1_3283,0.467
lcl|NC_002695.2_cds_NP_311533.2_3284,0.426
lcl|NC_002695.2_cds_NP_311534.2_3285,0.36
lcl|NC_002695.2_cds_NP_311535.1_3286,0.329
lcl|NC_002695.2_cds_NP_311536.1_3287,0.341
lcl|NC_002695.2_cds_NP_311537.1_3288,0.315
lcl|NC_002695.2_cds_NP_311538.1_3289,0.313
lcl|NC_002695.2_cds_NP_311539.1_3290,0.34
lcl|NC_002695.2_cds_NP_311540.1_3291,0.425
lcl|NC_002695.2_cds_NP_311541.1_3292,0.43
lcl|NC_002695.2_cds_NP_311542.2_3293,0.494
lcl|NC_002695.2_cds_NP_311544.1_3294,0.346
lcl|NC_002695.2_cds_NP_311545.1_3295,0.382
lcl|NC_002695.2_cds_NP_311546.1_3296,0.381
lcl|NC_002695.2_cds_NP_311547.2_3297,0.532
lcl|NC_002695.2_cds_NP_311548.2_3298,0.576
lcl|NC_002695.2_cds_NP_311549.1_3299,0.573
lcl|NC_002695.2_cds_NP_311550.1_3300,0.585
lcl|NC_002695.2_cds_NP_311551.1_3301,0.513
lcl|NC_002695.2_cds_NP_311552.2_3302,0.534
lcl|NC_002695.2_cds_NP_311553.1_3303,0.48
lcl|NC_002695.2_cds_NP_311554.1_3304,0.509
lcl|NC_002695.2_cds_NP_311555.1_3305,0.53
lcl|NC_002695.2_cds_NP_311556.1_3306,0.461
lcl|NC_002695.2_cds_NP_311557.1_3307,0.481
lcl|NC_002695.2_cds_NP_311558.1_3308,0.493
lcl|NC_002695.2_cds_NP_311559.1_3309,0.47
lcl|NC_002695.2_cds_NP_311560.2_3310,0.533
lcl|NC_002695.2_cds_NP_311561.1_3311,0.538
lcl|NC_002695.2_cds_NP_311562.1_3312,0.516
lcl|NC_002695.2_cds_NP_311563.1_3313,0.533
lcl|NC_002695.2_cds_NP_311564.1_3314,0.562
lcl|NC_002695.2_cds_NP_311565.1_3315,0.52
lcl|NC_002695.2_cds_NP_311566.1_3316,0.485
lcl|NC_002695.2_cds_NP_311567.1_3317,0.485
lcl|NC_002695.2_cds_NP_311568.1_3318,0.583
lcl|NC_002695.2_cds_NP_311569.1_3319,0.528
lcl|NC_002695.2_cds_NP_311570.1_3320,0.55
lcl|NC_002695.2_cds_NP_311571.1_3321,0.527
lcl|NC_002695.2_cds_NP_311572.1_3322,0.551
lcl|NC_002695.2_cds_NP_311573.1_3323,0.492
lcl|NC_002695.2_cds_NP_311574.1_3324,0.534
lcl|NC_002695.2_cds_NP_311575.1_3325,0.562
lcl|NC_002695.2_cds_NP_311576.1_3326,0.516
lcl|NC_002695.2_cds_NP_311577.1_3327,0.517
lcl|NC_002695.2_cds_NP_311578.1_3328,0.497
lcl|NC_002695.2_cds_NP_311579.1_3329,0.534
lcl|NC_002695.2_cds_NP_311580.1_3330,0.495
lcl|NC_002695.2_cds_NP_311581.1_3331,0.536
lcl|NC_002695.2_cds_NP_311582.1_3332,0.517
lcl|NC_002695.2_cds_NP_311583.1_3333,0.539
lcl|NC_002695.2_cds_NP_311584.1_3334,0.562
lcl|NC_002695.2_cds_NP_311585.2_3335,0.545
lcl|NC_002695.2_cds_NP_311587.1_3336,0.556
lcl|NC_002695.2_cds_NP_311588.1_3337,0.523
lcl|NC_002695.2_cds_NP_311589.1_3338,0.55
lcl|NC_002695.2_cds_NP_311590.1_3339,0.482
lcl|NC_002695.2_cds_NP_311591.2_3340,0.571
lcl|NC_002695.2_cds_NP_311592.2_3341,0.574
lcl|NC_002695.2_cds_NP_311593.1_3342,0.534
lcl|NC_002695.2_cds_NP_311594.1_3343,0.543
lcl|NC_002695.2_cds_NP_311595.1_3344,0.576
lcl|NC_002695.2_cds_NP_311596.1_3345,0.527
lcl|NC_002695.2_cds_NP_311597.3_3346,0.526
lcl|NC_002695.2_cds_NP_311598.1_3347,0.564
lcl|NC_002695.2_cds_NP_311599.1_3348,0.523
lcl|NC_002695.2_cds_NP_311600.1_3349,0.544
lcl|NC_002695.2_cds_NP_311601.1_3350,0.528
lcl|NC_002695.2_cds_NP_311602.1_3351,0.57
lcl|NC_002695.2_cds_NP_311603.1_3352,0.562
lcl|NC_002695.2_cds_NP_311604.1_3353,0.564
lcl|NC_002695.2_cds_NP_311605.1_3354,0.58
lcl|NC_002695.2_cds_NP_311606.1_3355,0.579
lcl|NC_002695.2_cds_NP_311607.1_3356,0.567
lcl|NC_002695.2_cds_NP_311608.1_3357,0.5
lcl|NC_002695.2_cds_NP_311609.1_3358,0.527
lcl|NC_002695.2_cds_NP_311610.1_3359,0.552
lcl|NC_002695.2_cds_NP_311611.1_3360,0.553
lcl|NC_002695.2_cds_NP_311612.1_3361,0.561
lcl|NC_002695.2_cds_NP_311613.2_3362,0.577
lcl|NC_002695.2_cds_NP_311614.1_3363,0.522
lcl|NC_002695.2_cds_NP_311615.1_3364,0.506
lcl|NC_002695.2_cds_NP_311616.1_3365,0.565
lcl|NC_002695.2_cds_NP_311617.1_3366,0.423
lcl|NC_002695.2_cds_NP_311618.1_3367,0.549
lcl|NC_002695.2_cds_NP_311619.1_3368,0.576
lcl|NC_002695.2_cds_NP_311620.1_3369,0.571
lcl|NC_002695.2_cds_NP_311621.1_3370,0.517
lcl|NC_002695.2_cds_NP_311622.1_3371,0.518
lcl|NC_002695.2_cds_NP_311623.1_3372,0.527
lcl|NC_002695.2_cds_NP_311624.1_3373,0.541
lcl|NC_002695.2_cds_NP_311625.1_3374,0.547
lcl|NC_002695.2_cds_NP_311626.1_3375,0.518
lcl|NC_002695.2_cds_NP_311627.1_3376,0.535
lcl|NC_002695.2_cds_NP_311628.1_3377,0.553
lcl|NC_002695.2_cds_NP_311629.1_3378,0.519
lcl|NC_002695.2_cds_NP_311630.1_3379,0.475
lcl|NC_002695.2_cds_NP_311631.1_3380,0.523
lcl|NC_002695.2_cds_NP_311632.1_3381,0.541
lcl|NC_002695.2_cds_NP_311633.1_3382,0.537
lcl|NC_002695.2_cds_NP_311634.1_3383,0.489
lcl|NC_002695.2_cds_NP_311635.1_3384,0.49
lcl|NC_002695.2_cds_NP_311636.1_3385,0.521
lcl|NC_002695.2_cds_NP_311637.3_3386,0.556
lcl|NC_002695.2_cds_NP_311638.1_3387,0.552
lcl|NC_002695.2_cds_NP_311639.1_3388,0.511
lcl|NC_002695.2_cds_NP_311640.1_3389,0.512
lcl|NC_002695.2_cds_NP_311641.1_3390,0.505
lcl|NC_002695.2_cds_NP_311642.2_3391,0.503
lcl|NC_002695.2_cds_NP_311643.1_3392,0.444
lcl|NC_002695.2_cds_NP_311644.1_3393,0.51
lcl|NC_002695.2_cds_NP_311645.1_3394,0.561
lcl|NC_002695.2_cds_NP_311646.1_3395,0.566
lcl|NC_002695.2_cds_NP_311647.1_3396,0.486
lcl|NC_002695.2_cds_NP_311648.2_3397,0.547
lcl|NC_002695.2_cds_NP_311649.2_3398,0.552
lcl|NC_002695.2_cds_NP_311650.1_3399,0.469
lcl|NC_002695.2_cds_NP_311653.2_3400,0.559
lcl|NC_002695.2_cds_NP_311656.1_3401,0.509
lcl|NC_002695.2_cds_NP_311657.2_3402,0.461
lcl|NC_002695.2_cds_NP_311658.1_3403,0.497
lcl|NC_002695.2_cds_NP_311659.1_3404,0.494
lcl|NC_002695.2_cds_NP_311660.1_3405,0.515
lcl|NC_002695.2_cds_NP_311662.1_3406,0.459
lcl|NC_002695.2_cds_NP_311664.1_3407,0.463
lcl|NC_002695.2_cds_NP_311665.3_3408,0.481
lcl|NC_002695.2_cds_NP_311666.1_3409,0.507
lcl|NC_002695.2_cds_NP_311667.1_3410,0.52
lcl|NC_002695.2_cds_NP_311668.1_3411,0.514
lcl|NC_002695.2_cds_NP_311669.1_3412,0.473
lcl|NC_002695.2_cds_NP_311670.1_3413,0.486
lcl|NC_002695.2_cds_NP_311671.1_3414,0.537
lcl|NC_002695.2_cds_NP_311672.2_3415,0.514
lcl|NC_002695.2_cds_NP_311673.1_3416,0.498
lcl|NC_002695.2_cds_NP_311674.1_3417,0.535
lcl|NC_002695.2_cds_NP_311676.1_3418,0.52
lcl|NC_002695.2_cds_NP_311677.1_3419,0.524
lcl|NC_002695.2_cds_NP_311678.1_3420,0.538
lcl|NC_002695.2_cds_NP_311679.1_3421,0.521
lcl|NC_002695.2_cds_NP_311680.1_3422,0.478
lcl|NC_002695.2_cds_NP_311681.1_3423,0.492
lcl|NC_002695.2_cds_NP_311682.1_3424,0.511
lcl|NC_002695.2_cds_NP_311683.1_3425,0.522
lcl|NC_002695.2_cds_NP_311684.1_3426,0.543
lcl|NC_002695.2_cds_NP_311685.3_3427,0.525
lcl|NC_002695.2_cds_NP_311686.2_3428,0.536
lcl|NC_002695.2_cds_NP_311687.1_3429,0.495
lcl|NC_002695.2_cds_NP_311688.1_3430,0.474
lcl|NC_002695.2_cds_NP_311689.1_3431,0.547
lcl|NC_002695.2_cds_NP_311690.2_3432,0.511
lcl|NC_002695.2_cds_NP_311691.1_3433,0.489
lcl|NC_002695.2_cds_NP_311692.1_3434,0.48
lcl|NC_002695.2_cds_NP_311693.1_3435,0.525
lcl|NC_002695.2_cds_NP_311694.1_3436,0.543
lcl|NC_002695.2_cds_NP_311695.1_3437,0.49
lcl|NC_002695.2_cds_NP_311696.2_3438,0.469
lcl|NC_002695.2_cds_NP_311697.1_3439,0.561
lcl|NC_002695.2_cds_NP_311698.1_3440,0.55
lcl|NC_002695.2_cds_NP_311699.1_3441,0.544
lcl|NC_002695.2_cds_NP_311700.1_3442,0.527
lcl|NC_002695.2_cds_NP_311701.2_3443,0.536
lcl|NC_002695.2_cds_NP_311702.1_3444,0.529
lcl|NC_002695.2_cds_NP_311703.1_3445,0.551
lcl|NC_002695.2_cds_NP_311704.1_3446,0.545
lcl|NC_002695.2_cds_NP_311705.1_3447,0.508
lcl|NC_002695.2_cds_NP_311706.1_3448,0.539
lcl|NC_002695.2_cds_NP_311707.1_3449,0.54
lcl|NC_002695.2_cds_NP_311708.2_3450,0.534
lcl|NC_002695.2_cds_NP_311709.1_3451,0.516
lcl|NC_002695.2_cds_NP_311710.1_3452,0.535
lcl|NC_002695.2_cds_NP_311711.1_3453,0.507
lcl|NC_002695.2_cds_NP_311712.1_3454,0.531
lcl|NC_002695.2_cds_NP_311713.1_3455,0.538
lcl|NC_002695.2_cds_NP_311714.1_3456,0.493
lcl|NC_002695.2_cds_YP_009502650.1_3457,0.422
lcl|NC_002695.2_cds_NP_311715.1_3458,0.536
lcl|NC_002695.2_cds_NP_311716.1_3459,0.51
lcl|NC_002695.2_cds_NP_311717.1_3460,0.434
lcl|NC_002695.2_cds_NP_311718.1_3461,0.542
lcl|NC_002695.2_cds_NP_311719.1_3462,0.556
lcl|NC_002695.2_cds_NP_311720.1_3463,0.522
lcl|NC_002695.2_cds_NP_311721.1_3464,0.528
lcl|NC_002695.2_cds_NP_311722.1_3465,0.528
lcl|NC_002695.2_cds_NP_311723.1_3466,0.533
lcl|NC_002695.2_cds_NP_311724.1_3467,0.506
lcl|NC_002695.2_cds_NP_311725.1_3468,0.512
lcl|NC_002695.2_cds_NP_311726.1_3469,0.522
lcl|NC_002695.2_cds_NP_311727.1_3470,0.498
lcl|NC_002695.2_cds_NP_311728.2_3471,0.534
lcl|NC_002695.2_cds_NP_311729.1_3472,0.444
lcl|NC_002695.2_cds_NP_311730.2_3473,0.373
lcl|NC_002695.2_cds_NP_311731.1_3474,0.398
lcl|NC_002695.2_cds_NP_311732.1_3475,0.317
lcl|NC_002695.2_cds_NP_311733.2_3476,0.336
lcl|NC_002695.2_cds_NP_311734.1_3477,0.319
lcl|NC_002695.2_cds_NP_311735.1_3478,0.329
lcl|NC_002695.2_cds_NP_311736.1_3479,0.346
lcl|NC_002695.2_cds_NP_311737.1_3480,0.329
lcl|NC_002695.2_cds_NP_311739.1_3481,0.365
lcl|NC_002695.2_cds_NP_311740.1_3482,0.324
lcl|NC_002695.2_cds_NP_311741.1_3483,0.307
lcl|NC_002695.2_cds_NP_311742.1_3484,0.344
lcl|NC_002695.2_cds_NP_311743.1_3485,0.365
lcl|NC_002695.2_cds_NP_311744.1_3486,0.387
lcl|NC_002695.2_cds_NP_311745.1_3487,0.392
lcl|NC_002695.2_cds_NP_311746.1_3488,0.329
lcl|NC_002695.2_cds_NP_311747.1_3489,0.335
lcl|NC_002695.2_cds_NP_311748.1_3490,0.331
lcl|NC_002695.2_cds_NP_306455.1_3491,0.422
lcl|NC_002695.2_cds_NP_306456.1_3492,0.404
lcl|NC_002695.2_cds_NP_311751.1_3493,0.383
lcl|NC_002695.2_cds_NP_311752.1_3494,0.345
lcl|NC_002695.2_cds_NP_311753.1_3495,0.357
lcl|NC_002695.2_cds_NP_311754.2_3496,0.381
lcl|NC_002695.2_cds_NP_311755.1_3497,0.355
lcl|NC_002695.2_cds_NP_311756.2_3498,0.373
lcl|NC_002695.2_cds_NP_311757.2_3499,0.445
lcl|NC_002695.2_cds_NP_311758.1_3500,0.374
lcl|NC_002695.2_cds_NP_311759.1_3501,0.364
